university,career,inscription_date,gender,age,location,email,postal_code,first_name,last_name
universidad nacional de jujuy,arquitectura,2020-11-11,femaleale,14,b los aromos san patricio,perrydaniel@hotmail.com,1727,kayla,schultz
universidad nacional de jujuy,contador público,2021-01-30,femaleale,63,barcena,emily56@hotmail.com,4616,angel,williams
universidad nacional de jujuy,farmacia,2020-09-17,male,3,agua botada,bramsey@hotmail.com,5613,scott,wright
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-09-05,male,100,punta de los llanos,morrisonjesse@gmail.com,5384,nicholas,scott
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-01,femaleale,68,base aeronaval punta indio,fmoore@hotmail.com,1919,beth,caldwell
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021-01-12,male,27,agua amarilla la hoyada,lkrueger@gmail.com,4139,anthony,mitchell
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-16,male,67,colonia baron,hermancatherine@gmail.com,6315,nathan,flores
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-14,male,96,arijon,zmcpherson@hotmail.com,2242,ronald,sheppard
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-12-24,male,93,colonia jauregui,yking@yahoo.com,5622,timothy,dominguez
universidad nacional de jujuy,técnico para bioterios,2020-12-30,femaleale,38,kilometro 45,kelsey70@hotmail.com,1635,lauren,hess
universidad nacional de jujuy,diseño de imagen y sonido,2020-10-03,femaleale,17,4 de noviembre,kathypayne@gmail.com,2707,julie,banks
universidad nacional de jujuy,actuario,2021-01-16,male,22,realico,aschwartz@yahoo.com,6200,alex,thomas
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021-01-02,femaleale,51,aguada de guerra,collinsmegan@yahoo.com,8424,shelby,bishop
universidad nacional de jujuy,ingeniería en informática,2020-11-14,femaleale,88,campo aristimuño,benjaminsanchez@yahoo.com,6474,melissa,allen
universidad nacional de jujuy,actuario,2020-11-18,male,58,algarrobo grande,fsanders@hotmail.com,5435,connor,hicks
universidad nacional de jujuy,licenciatura en artes,2020-12-27,femaleale,74,cañadon caliente,vegaraymond@hotmail.com,9213,alicia,hernandez
universidad nacional de jujuy,ingeniería mecánica,2020-11-05,male,8,aguada grande,qlloyd@yahoo.com,9053,gregory,fowler
universidad nacional de jujuy,arquitectura,2020-09-29,male,84,la sara,ashleyjuarez@hotmail.com,7621,jose,villarreal
universidad nacional de jujuy,técnico para bioterios,2020-09-24,femaleale,90,cañadon del corral,collinunderwood@hotmail.com,8412,kimberly,hebert
universidad nacional de jujuy,licenciatura en ciencia política,2020-12-14,male,47,colonia cazaux,perryjessica@hotmail.com,8214,daniel,wilson
universidad nacional de jujuy,agronomía,2020-09-08,femaleale,4,colonia la gaviota,joanne73@yahoo.com,6354,crystal,charles
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-01,femaleale,55,ingeniero beaugey,elizabethwilliamson@gmail.com,6457,carmen,navarro
universidad nacional de jujuy,medicina,2020-12-16,male,6,labordeboy,harveyjulie@gmail.com,2726,joseph,mitchell
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-09-25,femaleale,67,aparzo,matthewsdaniel@gmail.com,4630,sarah,reid
universidad nacional de jujuy,ingeniería electrónica,2020-12-31,male,51,23 de agosto,christopher77@gmail.com,4504,christopher,wagner
universidad nacional de jujuy,ingeniería en informática,2020-09-20,femaleale,68,carreras,clinejennifer@yahoo.com,2729,sharon,butler
universidad nacional de jujuy,medicina,2020-11-17,femaleale,7,arequito,gregorythomas@hotmail.com,2183,karen,flores
universidad nacional de jujuy,técnico para bioterios,2020-12-12,male,34,2 de mayo,myersstephanie@yahoo.com,3722,joseph,wilson
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-09-01,femaleale,85,america unida,gonzalesaustin@hotmail.com,1862,jade,parrish
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-07,male,67,saladillo norte,cmiller@gmail.com,7261,victor,martinez
universidad nacional de jujuy,ingeniería en informática,2020-09-24,femaleale,73,colonia avellaneda,jeremy31@hotmail.com,3107,amanda,ro
universidad nacional de jujuy,medicina,2021-01-26,male,41,barrio emir ramon juarez,dspencer@yahoo.com,7600,shawn,carroll
universidad nacional de jujuy,farmacia,2020-11-23,male,98,colonia egido,caroline83@hotmail.com,3240,mr.,walter
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-12-28,femaleale,9,villa sauce,shawnford@hotmail.com,6235,rebecca,perry
universidad nacional de jujuy,ingeniería en informática,2020-12-09,femaleale,57,vicente lopez,bnelson@hotmail.com,1638,sharon,fox
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-26,femaleale,47,dina huapi,danielrodriguez@hotmail.com,8402,katherine,douglas
universidad nacional de jujuy,licenciatura en administración,2020-10-31,male,96,barrio carosio,qbarron@yahoo.com,6000,christopher,morales
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-11-28,femaleale,96,arroyo burgos,gbentley@yahoo.com,3133,amy,johnson
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-09-08,femaleale,44,balde ahumada,jeremythornton@gmail.com,5713,donna,barton
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-12-13,male,101,el jupiter,stokestravis@hotmail.com,2916,brandon,abbott
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-12-23,male,86,villa ruiz,tbrown@yahoo.com,6705,jeffrey,brown
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-04,femaleale,64,otto bemberg,benjamin67@hotmail.com,2605,nicole,ayala
universidad nacional de jujuy,licenciatura en sociología,2021-01-14,male,10,boeuf,samanthabriggs@yahoo.com,6380,peter,brown
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-05,male,21,barrientos,susan20@gmail.com,7247,william,li
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-03,male,8,almacen la colina,ggutierrez@yahoo.com,2740,christopher,manning
universidad nacional de jujuy,bioquímica,2020-10-19,male,102,aaron castellanos,jesse47@hotmail.com,6106,matthew,miller
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-11-26,male,6,arroyo seco,jmccarthy@hotmail.com,3641,david,alvarado
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-11-10,femaleale,85,desvio kilometro 55,foxangela@hotmail.com,1981,mary,jennings
universidad nacional de jujuy,licenciatura en artes,2021-01-16,male,24,colonia bella italia,thomasmcguire@hotmail.com,2300,adam,brown
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021-01-08,male,53,angostura,colemantaylor@yahoo.com,9105,daniel,little
universidad nacional de jujuy,licenciatura en sociología,2020-10-03,femaleale,88,sarandi,carlsonjonathan@hotmail.com,1872,stephanie,perez
universidad nacional de jujuy,medicina,2020-12-12,femaleale,1,manuel b gonnet,jonesamanda@gmail.com,1897,donna,alvarez
universidad nacional de jujuy,ingeniería en informática,2020-11-30,male,18,el potrero,jamescunningham@yahoo.com,5321,samuel,parker
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021-01-25,femaleale,53,20 de febrero,wjones@gmail.com,5730,emily,johnson
universidad nacional de jujuy,licenciatura en artes,2020-10-30,male,49,campo horquesco,yjoyce@hotmail.com,2144,jeremiah,evans
universidad nacional de jujuy,contador público,2020-12-25,male,23,algarrobo del aguila,fturner@gmail.com,6323,taylor,pearson
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-23,femaleale,27,jose clemente paz,hansonchristina@gmail.com,1665,theresa,garrett
universidad nacional de jujuy,medicina,2021-01-29,male,51,bermudez,jonathan91@yahoo.com,6071,an,w
universidad nacional de jujuy,licenciatura en musicoterapia,2021-01-08,male,4,colonia la oracion,amanda43@hotmail.com,6307,john,manning
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-09-17,male,68,25 de mayo,sgonzalez@hotmail.com,8201,vincent,reyes
universidad nacional de jujuy,contador público,2020-11-03,femaleale,58,barrio trocha,amy82@yahoo.com,2700,ashley,osborne
universidad nacional de jujuy,ingeniería electrónica,2020-12-10,femaleale,7,la bilbaina,vbentley@hotmail.com,6345,wanda,cisneros
universidad nacional de jujuy,ingeniería en informática,2020-10-29,femaleale,17,colonia velez,michellehernandez@hotmail.com,2933,virginia,smith
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-10-23,femaleale,64,el bombero,roneal@hotmail.com,7507,kimberly,jenkins
universidad nacional de jujuy,licenciatura en relaciones del trabajo,2020-11-07,femaleale,10,dos hermanos,cgutierrez@gmail.com,6042,valerie,ramirez
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-21,male,62,bernal este,crivera@hotmail.com,1876,collin,bautista
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021-01-22,femaleale,73,aguada,jordanandrew@yahoo.com,5569,kimberly,wilson
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-12-17,male,85,barrio parque leloir,johnklein@hotmail.com,1713,mr.,jesse
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021-01-14,femaleale,13,chamical,sanchezraymond@yahoo.com,5380,kelly,an
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-05,male,33,balneario claromeco,bwalton@gmail.com,7505,timothy,curry
universidad nacional de jujuy,licenciatura en ciencias ambientales,2021-01-04,male,40,amilgancho,whitecrystal@yahoo.com,5300,benjamin,mosley
universidad nacional de jujuy,ingeniería electrónica,2020-09-03,femaleale,83,arroyo ceibal,kimberlydavis@yahoo.com,3575,marilyn,murphy
universidad nacional de jujuy,técnico para bioterios,2020-11-18,femaleale,102,apeadero quiroga,wheelerwendy@yahoo.com,5427,tracey,bryant
universidad nacional de jujuy,diseño industrial,2020-11-18,male,3,campo horquesco,aaronaguirre@gmail.com,2144,alexander,dixon
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-11-14,femaleale,12,hospital necochea,jwagner@gmail.com,7630,san,castro
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-11-15,male,26,alfalad,rachel61@yahoo.com,6555,brandon,webb
universidad nacional de jujuy,licenciatura en ciencias de la educación,2021-01-21,male,28,adolfo rodriguez saa,samantha97@yahoo.com,5777,shawn,bautista
universidad nacional de jujuy,agronomía,2020-10-04,male,15,caichue,hernandezmallory@gmail.com,6321,michael,wood
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020-10-03,male,50,la colina,michaelmcfarland@hotmail.com,7408,richard,cruz
universidad nacional de jujuy,licenciatura en ciencia política,2020-10-15,femaleale,53,cuenca,stanleydebra@hotmail.com,6231,joanne,bailey
universidad nacional de jujuy,arquitectura,2020-09-23,male,24,aparzo,moodyjulie@yahoo.com,4630,mike,kelley
universidad nacional de jujuy,ingeniería mecánica,2020-10-30,male,35,alto rio pico,kylewise@gmail.com,9223,jaime,bowers
universidad nacional de jujuy,licenciatura en musicoterapia,2020-09-13,femaleale,102,coliqueo,clarencegross@yahoo.com,6743,jean,knight
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-13,male,96,chancay,ronaldbrown@hotmail.com,6017,wayne,ortiz
universidad nacional de jujuy,diseño de imagen y sonido,2020-11-13,male,108,villars,wilsonjennifer@yahoo.com,1731,kyle,bell
universidad nacional de jujuy,licenciatura en artes,2020-11-05,femaleale,2,balneario chapalco,teresa90@yahoo.com,8132,laura,walker
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-11-30,male,115,bella vista,jessica53@hotmail.com,5835,aaron,williams
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2021-01-21,male,74,aguada de las tejas,olee@hotmail.com,9121,matthew,barnett
universidad nacional de jujuy,ingeniería mecánica,2020-09-16,femaleale,37,la eduvigis,kim44@gmail.com,3507,kayla,williams
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020-10-23,femaleale,32,bigand,lisaoconnor@hotmail.com,2177,victoria,hernandez
universidad nacional de jujuy,agronomía,2021-01-11,femaleale,61,cañada,batesheidi@gmail.com,5773,lisa,smith
universidad nacional de jujuy,medicina,2020-12-05,male,107,villa sauce,jimenezchad@hotmail.com,6235,steven,mckinney
universidad nacional de jujuy,medicina,2021-01-08,femaleale,38,agua de torre,nicholasjordan@hotmail.com,5621,deborah,mcintyre
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021-01-11,male,6,florencio varela,paul61@hotmail.com,1888,stephen,juarez
universidad nacional de jujuy,licenciatura en ciencia política,2020-12-04,femaleale,50,chilecito,petersonchristine@gmail.com,5360,hannah,ferguson
universidad nacional de jujuy,actuario,2020-11-01,male,101,el carbalino,vmiller@yahoo.com,5592,michael,shepherd
universidad nacional de jujuy,licenciatura en musicoterapia,2021-01-24,femaleale,107,campo huber,pwilson@gmail.com,3555,deanna,edwards
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020-10-21,male,14,avanzada,webersandra@hotmail.com,5738,darren,miller
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020-10-30,male,19,edmundo perkins,carlossmith@gmail.com,6030,mark,barnett
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021-01-30,femaleale,2,kilometro 374,robert30@hotmail.com,3446,alexis,cook
universidad nacional de jujuy,licenciatura en ciencias de la educación,2020-10-29,male,114,cuartel v,gutierrezspencer@gmail.com,1744,glenn,patel
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020-11-20,male,88,colonia la blanquita,ctaylor@gmail.com,3254,devon,massey
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020-10-06,male,24,aldea san gregorio,pearsonmark@hotmail.com,3287,bradley,carey
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020-10-20,male,50,alto del saladillo,maydevin@yahoo.com,4522,richard,lynn
universidad nacional de jujuy,medicina,2020-11-07,male,61,baigorrita,woodsbrittney@yahoo.com,6013,edward,weaver
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-09-10,male,50,colonia clara,gyang@gmail.com,3025,ruben,dougherty
universidad nacional de jujuy,ingeniería en informática,2020-11-29,femaleale,54,colonia bella vista,petersontracey@hotmail.com,5735,lisa,grimes
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021-01-02,male,88,arroyo del rey,zmoore@yahoo.com,3565,timothy,hood
universidad nacional de jujuy,diseño industrial,2020-10-27,male,103,campo medina,kingpeter@yahoo.com,2142,john,spencer
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2021-01-27,male,80,carbometal,lance96@gmail.com,5505,edward,fernandez
universidad nacional de jujuy,licenciatura en artes,2020-11-20,male,49,colonia baron,maciaslinda@yahoo.com,6315,nicholas,kelly
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020-11-15,male,22,aromos,melissa57@gmail.com,3036,daniel,anderson
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020-09-13,male,101,campo garay,mary23@gmail.com,3066,trevor,smith
universidad nacional de jujuy,licenciatura en psicología,2021-01-11,femaleale,86,campo salusso,frederick52@yahoo.com,6369,ashley,robbins
universidad nacional de jujuy,licenciatura en musicoterapia,2020-12-31,male,116,camaron chico,cruzrobert@yahoo.com,7116,benjamin,french
universidad nacional de jujuy,bioquímica,2020-09-22,male,16,lomas de zamora,dmartin@yahoo.com,1832,terry,cunningham
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020-12-02,femaleale,74,adolfo j pomar,dlawrence@gmail.com,3337,victoria,gardner
universidad nacional de jujuy,ingeniería en informática,2020-11-03,femaleale,9,san nicolas de los arroyos,lauren73@hotmail.com,2900,tina,jenkins
universidad nacional de jujuy,bioquímica,2020-12-28,male,71,chillar,danny80@yahoo.com,7311,leonard,ross
universidad nacional de jujuy,licenciatura en musicoterapia,2020-09-25,femaleale,90,carahunco,michael47@hotmail.com,4612,amy,frost
